ano,identificador,quantidade,atividade,idunid,codativ,tec,esp,grad,mest,doc
2017,91,2,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2017,91,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2018,91,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2018,91,1,Matéria jornalística,5,12,0,0,0,0,1
2007,92,30,Palestra,5,18,0,0,0,1,0
2007,92,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2007,92,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2007,92,1,Organização de eventos,5,15,0,0,0,1,0
2008,92,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2008,92,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2008,92,20,Palestra,5,18,0,0,0,1,0
2008,92,1,Organização de eventos,5,15,0,0,0,1,0
2008,92,5,Resumo em anais de congresso,5,22,0,0,0,1,0
2009,92,60,Palestra,5,18,0,0,0,1,0
2009,92,40,Curso oferecido,5,8,0,0,0,1,0
2009,92,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2009,92,3,Resumo em anais de congresso,5,22,0,0,0,1,0
2009,92,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,92,3,Artigo em periódico indexado,5,2,0,0,0,1,0
2010,92,3,Resumo em anais de congresso,5,22,0,0,0,1,0
2010,92,1,Documentos,5,10,0,0,0,1,0
2010,92,1,Organização de eventos,5,15,0,0,0,1,0
2010,92,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,92,2,Artigo em periódico indexado,5,2,0,0,0,1,0
2011,92,1,Organização de eventos,5,15,0,0,0,1,0
2011,92,1,Documentos,5,10,0,0,0,1,0
2011,92,6,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,92,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,92,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,92,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2012,92,1,Organização de eventos,5,15,0,0,0,1,0
2012,92,4,Resumo em anais de congresso,5,22,0,0,0,1,0
2012,92,10,Curso oferecido,5,8,0,0,0,1,0
2013,92,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2013,92,2.5,Artigo em periódico indexado,5,2,0,0,0,1,0
2014,92,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,92,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,92,4.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,92,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2016,92,3,Matéria jornalística,5,12,0,0,0,0,1
2016,92,9,Artigo em periódico indexado,5,2,0,0,0,0,1
2016,92,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2017,92,1,Matéria jornalística,5,12,0,0,0,0,1
2017,92,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,92,1,Artigo em anais de congresso,5,1,0,0,0,0,1
2007,93,1,Matéria jornalística,5,12,0,0,0,1,0
2007,93,7,Participação em exposições e feiras,5,19,0,0,0,1,0
2007,93,3,Resumo em anais de congresso,5,22,0,0,0,1,0
2007,93,40,Curso oferecido,5,8,0,0,0,1,0
2008,93,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2008,93,5,Participação em exposições e feiras,5,19,0,0,0,1,0
2008,93,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2008,93,3,Artigo em periódico indexado,5,2,0,0,0,1,0
2009,93,1,Organização/Edição de livros,5,16,0,0,0,1,0
2009,93,5,Participação em exposições e feiras,5,19,0,0,0,1,0
2009,93,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2009,93,4.5,Artigo em periódico indexado,5,2,0,0,0,1,0
2009,93,4,Artigo em anais de congresso,5,1,0,0,0,1,0
2009,93,2,Capítulo em livro técnico-científico,5,4,0,0,0,1,0
2010,93,3,Artigo em periódico indexado,5,2,0,0,0,1,0
2010,93,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2010,93,7,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,93,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,93,7,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,93,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,93,5,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,93,10,Curso oferecido,5,8,0,0,0,1,0
2011,93,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,93,4,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,93,6,Artigo em periódico indexado,5,2,0,0,0,1,0
2012,93,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,93,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,93,7,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,93,4,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,93,10,Curso oferecido,5,8,0,0,0,0,1
2012,93,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,93,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,93,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,93,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2013,93,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2014,93,9,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,93,15,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,93,5,Participação em exposições e feiras,5,19,0,0,0,0,1
2015,93,1,Matéria jornalística,5,12,0,0,0,0,1
2015,93,10,Curso oferecido,5,8,0,0,0,0,1
2015,93,1,Dia de campo,5,9,0,0,0,0,1
2016,93,9,Artigo em periódico indexado,5,2,0,0,0,0,1
2016,93,4,Participação em exposições e feiras,5,19,0,0,0,0,1
2016,93,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2017,93,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,93,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2017,93,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,93,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2007,95,12,Participação em exposições e feiras,5,19,0,0,0,0,1
2007,95,1,Orientação de dissertação ou tese de pós-graduação,5,17,0,0,0,0,1
2007,95,5,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2007,95,5,Artigo em anais de congresso,5,1,0,0,0,0,1
2007,95,1,Documentos,5,10,0,0,0,0,1
2007,95,1,Organização de eventos,5,15,0,0,0,0,1
2007,95,12,Artigo em periódico indexado,5,2,0,0,0,0,1
2007,95,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2008,95,3,Artigo em anais de congresso,5,1,0,0,0,0,1
2008,95,7.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2008,95,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2008,95,4,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,95,12,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,95,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2009,95,1,Boletim de pesquisa e desenvolvimento,5,3,0,0,0,0,1
2009,95,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,95,4,Artigo em anais de congresso,5,1,0,0,0,0,1
2009,95,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2010,95,15,Artigo em anais de congresso,5,1,0,0,0,0,1
2010,95,1,Matéria jornalística,5,12,0,0,0,0,1
2010,95,8,Artigo em anais de congresso,5,1,0,0,0,0,1
2010,95,10,Participação em exposições e feiras,5,19,0,0,0,0,1
2010,95,12,Artigo em periódico indexado,5,2,0,0,0,0,1
2010,95,1,Matéria jornalística,5,12,0,0,0,0,1
2010,95,5,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,95,12,Resumo em anais de congresso,5,22,0,0,0,0,1
2011,95,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2011,95,1,Boletim de pesquisa e desenvolvimento,5,3,0,0,0,0,1
2011,95,1,Documentos,5,10,0,0,0,0,1
2011,95,10,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,95,1,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2011,95,1,Organização/Edição de livros,5,16,0,0,0,0,1
2011,95,9,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,95,13,Artigo em anais de congresso,5,1,0,0,0,0,1
2012,95,18.75,Artigo em periódico indexado,5,2,0,0,0,0,1
2012,95,15,Artigo em anais de congresso,5,1,0,0,0,0,1
2012,95,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,95,1,Folder/folheto/cartilha produzidos,5,11,0,0,0,0,1
2012,95,5,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,95,6,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,95,2,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2012,95,1,Organização/Edição de livros,5,16,0,0,0,0,1
2012,95,2,Documentos,5,10,0,0,0,0,1
2012,95,10,Palestra,5,18,0,0,0,0,1
2013,95,1.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,95,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2013,95,12,Artigo em anais de congresso,5,1,0,0,0,0,1
2013,95,1,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2013,95,1,Documentos,5,10,0,0,0,0,1
2013,95,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,95,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2014,95,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2014,95,5,Participação em exposições e feiras,5,19,0,0,0,0,1
2014,95,3.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2014,95,6,Resumo em anais de congresso,5,22,0,0,0,0,1
2014,95,10,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,95,11,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,95,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,95,7.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2016,95,4.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2016,95,7,Resumo em anais de congresso,5,22,0,0,0,0,1
2016,95,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2017,95,2.25,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,95,9,Resumo em anais de congresso,5,22,0,0,0,0,1
2017,95,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2018,95,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2018,95,12,Resumo em anais de congresso,5,22,0,0,0,0,1
2018,95,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2007,96,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2007,96,2,Matéria jornalística,5,12,0,0,0,1,0
2008,96,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2009,96,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2009,96,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2010,96,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,96,1.5,Artigo em periódico indexado,5,2,0,0,0,1,0
2011,96,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,96,1,Participação em exposições e feiras,5,19,0,0,0,1,0
2007,98,1,Organização de eventos,18,15,0,0,0,0,1
2007,98,1,Matéria jornalística,18,12,0,0,0,0,1
2007,98,1,Documentos,18,10,0,0,0,0,1
2007,98,10,Curso oferecido,18,8,0,0,0,0,1
2007,98,5,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,98,1,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,98,3,Capítulo em livro técnico-científico,18,4,0,0,0,0,1
2007,98,1,Matéria jornalística,18,12,0,0,0,0,1
2007,98,45,Artigo em periódico indexado,18,2,0,0,0,0,1
2007,98,4,Artigo em anais de congresso,18,1,0,0,0,0,1
2007,98,8,Resumo em anais de congresso,18,22,0,0,0,0,1
2008,98,1.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2008,98,9,Resumo em anais de congresso,18,22,0,0,0,0,1
2008,98,3,Resumo em anais de congresso,18,22,0,0,0,0,1
2008,98,1,Participação em exposições e feiras,18,19,0,0,0,0,1
2008,98,5,Participação em exposições e feiras,18,19,0,0,0,0,1
2009,98,6,Artigo em periódico indexado,18,2,0,0,0,0,1
2009,98,1,Documentos,18,10,0,0,0,0,1
2010,98,12,Artigo em periódico indexado,18,2,0,0,0,0,1
2010,98,13,Resumo em anais de congresso,18,22,0,0,0,0,1
2010,98,1,Documentos,18,10,0,0,0,0,1
2011,98,1,Matéria jornalística,18,12,0,0,0,0,1
2011,98,1,Documentos,18,10,0,0,0,0,1
2011,98,1,Matéria jornalística,18,12,0,0,0,0,1
2011,98,12,Resumo em anais de congresso,18,22,0,0,0,0,1
2011,98,16.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2011,98,4,Participação em exposições e feiras,18,19,0,0,0,0,1
2012,98,1,Documentos,18,10,0,0,0,0,1
2012,98,1,Orientação de dissertação ou tese de pós-graduação,18,17,0,0,0,0,1
2012,98,6,Artigo em periódico indexado,18,2,0,0,0,0,1
2012,98,2,Documentos,18,10,0,0,0,0,1
2012,98,4,Resumo em anais de congresso,18,22,0,0,0,0,1
2013,98,1,Organização/Edição de livros,18,16,0,0,0,0,1
2013,98,7,Resumo em anais de congresso,18,22,0,0,0,0,1
2013,98,1,Documentos,18,10,0,0,0,0,1
2013,98,4.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2013,98,3,Participação em exposições e feiras,18,19,0,0,0,0,1
2014,98,1,Documentos,18,10,0,0,0,0,1
2014,98,1,Matéria jornalística,18,12,0,0,0,0,1
2014,98,3.75,Artigo em periódico indexado,18,2,0,0,0,0,1
2014,98,1,Matéria jornalística,18,12,0,0,0,0,1
2015,98,3,Artigo em periódico indexado,18,2,0,0,0,0,1
2015,98,1,Documentos,18,10,0,0,0,0,1
2016,98,2,Documentos,18,10,0,0,0,0,1
2017,98,2,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,99,8,Resumo em anais de congresso,5,22,0,0,0,0,1
2007,99,1,Organização de eventos,5,15,0,0,0,0,1
2007,99,5,Participação em exposições e feiras,5,19,0,0,0,0,1
2007,99,1,Matéria jornalística,5,12,0,0,0,0,1
2007,99,4,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2007,99,9,Artigo em periódico indexado,5,2,0,0,0,0,1
2007,99,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2007,99,6,Participação em exposições e feiras,5,19,0,0,0,0,1
2008,99,12,Artigo em periódico indexado,5,2,0,0,0,0,1
2008,99,1,Organização de eventos,5,15,0,0,0,0,1
2008,99,8,Participação em exposições e feiras,5,19,0,0,0,0,1
2008,99,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2008,99,1,Matéria jornalística,5,12,0,0,0,0,1
2008,99,7,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,99,7,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,99,7,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,99,6,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,99,1,Organização de eventos,5,15,0,0,0,0,1
2009,99,1,Boletim de pesquisa e desenvolvimento,5,3,0,0,0,0,1
2009,99,2,Matéria jornalística,5,12,0,0,0,0,1
2010,99,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2010,99,4,Resumo em anais de congresso,5,22,0,0,0,0,1
2010,99,1,Organização de eventos,5,15,0,0,0,0,1
2010,99,9,Artigo em periódico indexado,5,2,0,0,0,0,1
2011,99,4.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2011,99,7,Resumo em anais de congresso,5,22,0,0,0,0,1
2011,99,1,Organização de eventos,5,15,0,0,0,0,1
2011,99,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,99,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2011,99,7,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,99,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,99,6,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,99,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,99,1,Organização de eventos,5,15,0,0,0,0,1
2012,99,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,99,6,Participação em exposições e feiras,5,19,0,0,0,0,1
2013,99,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,99,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2013,99,4.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,99,1,Organização de eventos,5,15,0,0,0,0,1
2014,99,1,Organização de eventos,5,15,0,0,0,0,1
2014,99,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2014,99,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2014,99,4,Matéria jornalística,5,12,0,0,0,0,1
2014,99,5,Artigo em periódico indexado,5,2,0,0,0,0,1
2014,99,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2015,99,4,Matéria jornalística,5,12,0,0,0,0,1
2015,99,6,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,99,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,99,8,Participação em exposições e feiras,5,19,0,0,0,0,1
2016,99,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,99,4,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,100,4,Documentos,5,10,0,0,0,0,1
2009,100,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2009,100,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,100,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2010,100,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2010,100,1,Documentos,5,10,0,0,0,0,1
2010,100,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2010,100,1,Comunicado técnico/Recomendações técnicas,5,6,0,0,0,0,1
2011,100,1,Boletim de pesquisa e desenvolvimento,5,3,0,0,0,0,1
2011,100,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2011,100,1,Documentos,5,10,0,0,0,0,1
2012,100,1,Documentos,5,10,0,0,0,0,1
2012,100,1.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2012,100,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,100,5,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,100,1,Documentos,5,10,0,0,0,0,1
2013,100,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2014,100,1.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,100,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2015,100,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2015,100,4,Participação em exposições e feiras,5,19,0,0,0,0,1
2015,100,1,Orientação de dissertação ou tese de pós-graduação,5,17,0,0,0,0,1
2015,100,3,Matéria jornalística,5,12,0,0,0,0,1
2017,100,1,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2017,100,7,Resumo em anais de congresso,5,22,0,0,0,0,1
2017,100,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2007,101,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2007,101,10,Palestra,5,18,0,0,0,0,1
2007,101,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2008,101,20,Palestra,5,18,0,0,0,0,1
2008,101,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2008,101,5,Resumo em anais de congresso,5,22,0,0,0,0,1
2008,101,5,Participação em exposições e feiras,5,19,0,0,0,0,1
2008,101,1,Matéria jornalística,5,12,0,0,0,0,1
2009,101,1,Cultivar gerada/lançada,5,7,0,0,0,0,1
2009,101,4,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,101,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2009,101,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2010,101,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2010,101,1,Cultivar gerada/lançada,5,7,0,0,0,0,1
2010,101,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2010,101,2,Documentos,5,10,0,0,0,0,1
2010,101,4,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,101,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,101,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2011,101,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2011,101,3.75,Artigo em periódico indexado,5,2,0,0,0,0,1
2012,101,3,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,101,3,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,101,2,Organização de eventos,5,15,0,0,0,0,1
2012,101,2,Artigo em periódico indexado,5,2,0,0,0,0,1
2012,101,1,Resumo em anais de congresso,5,22,0,0,0,0,1
2012,101,1,Participação em exposições e feiras,5,19,0,0,0,0,1
2012,101,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,101,6,Artigo em periódico indexado,5,2,0,0,0,0,1
2013,101,4,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,101,2,Resumo em anais de congresso,5,22,0,0,0,0,1
2013,101,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2013,101,4.5,Artigo em periódico indexado,5,2,0,0,0,0,1
2014,101,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2014,101,1,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2015,101,1,Matéria jornalística,5,12,0,0,0,0,1
2015,101,1,Cultivar gerada/lançada,5,7,0,0,0,0,1
2015,101,5.25,Artigo em periódico indexado,5,2,0,0,0,0,1
2015,101,2,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2016,101,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2017,101,5.25,Artigo em periódico indexado,5,2,0,0,0,0,1
2007,102,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2007,102,4,Organização de eventos,5,15,0,0,0,1,0
2008,102,6,Matéria jornalística,5,12,0,0,0,1,0
2008,102,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2008,102,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2008,102,1.5,Artigo em periódico indexado,5,2,0,0,0,1,0
2008,102,4,Matéria jornalística,5,12,0,0,0,1,0
2008,102,5,Organização de eventos,5,15,0,0,0,1,0
2009,102,9,Matéria jornalística,5,12,0,0,0,1,0
2009,102,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2009,102,6,Organização de eventos,5,15,0,0,0,1,0
2009,102,7,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,102,1,Boletim de pesquisa e desenvolvimento,5,3,0,0,0,1,0
2010,102,3,Participação em exposições e feiras,5,19,0,0,0,1,0
2010,102,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2010,102,1,Artigo em anais de congresso,5,1,0,0,0,1,0
2010,102,3,Organização de eventos,5,15,0,0,0,1,0
2011,102,28,Organização de eventos,5,15,0,0,0,1,0
2011,102,2,Resumo em anais de congresso,5,22,0,0,0,1,0
2011,102,6,Folder/folheto/cartilha produzidos,5,11,0,0,0,1,0
2011,102,6,Matéria jornalística,5,12,0,0,0,1,0
2011,102,1,Matéria jornalística,5,12,0,0,0,1,0
2011,102,7,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,102,2,Participação em exposições e feiras,5,19,0,0,0,1,0
2011,102,1,Artigo em anais de congresso,5,1,0,0,0,1,0
2012,102,29,Organização de eventos,5,15,0,0,0,1,0
2012,102,13,Matéria jornalística,5,12,0,0,0,1,0
2012,102,5,Participação em exposições e feiras,5,19,0,0,0,1,0
2012,102,3,Folder/folheto/cartilha produzidos,5,11,0,0,0,1,0
2013,102,7,Organização de eventos,5,15,0,0,0,1,0
2013,102,2,Matéria jornalística,5,12,0,0,0,1,0
2013,102,1,Artigo em anais de congresso,5,1,0,0,0,1,0
2013,102,1,Resumo em anais de congresso,5,22,0,0,0,1,0
2007,103,3,Cultivar gerada/lançada,5,7,0,0,0,0,1
2007,103,2,Participação em exposições e feiras,5,19,0,0,0,0,1
2007,103,10,Capítulo em livro técnico-científico,5,4,0,0,0,0,1
2007,103,3,Artigo em periódico indexado,5,2,0,0,0,0,1
2009,104,4.5,Artigo em periódico indexado,18,2,0,0,0,1,0
2010,104,4,Participação em exposições e feiras,18,19,0,0,0,1,0
2010,104,1,Resumo em anais de congresso,18,22,0,0,0,1,0
2011,104,1,Resumo em anais de congresso,18,22,0,0,0,1,0
2013,104,1,Resumo em anais de congresso,18,22,0,0,0,1,0
2014,104,2,Resumo em anais de congresso,18,22,0,0,0,1,0
2014,104,2,Participação em exposições e feiras,18,19,0,0,0,1,0
2015,104,2,Participação em exposições e feiras,18,19,0,0,0,1,0
2015,104,1,Resumo em anais de congresso,18,22,0,0,0,1,0
2016,104,1.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2007,105,1,Resumo em anais de congresso,18,22,0,0,0,0,1
2007,105,1,Capítulo em livro técnico-científico,18,4,0,0,0,0,1
2007,105,1,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,105,4.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2007,105,1,Artigo em anais de congresso,18,1,0,0,0,0,1
2008,105,1,Matéria jornalística,18,12,0,0,0,0,1
2008,105,3,Resumo em anais de congresso,18,22,0,0,0,0,1
2008,105,6,Artigo em periódico indexado,18,2,0,0,0,0,1
2008,105,3,Participação em exposições e feiras,18,19,0,0,0,0,1
2008,105,2,Capítulo em livro técnico-científico,18,4,0,0,0,0,1
2008,105,2,Circular técnica,18,5,0,0,0,0,1
2009,105,1,Participação em exposições e feiras,18,19,0,0,0,0,1
2009,105,12,Artigo em periódico indexado,18,2,0,0,0,0,1
2009,105,4,Resumo em anais de congresso,18,22,0,0,0,0,1
2010,105,3,Artigo em periódico indexado,18,2,0,0,0,0,1
2010,105,1,Orientação de dissertação ou tese de pós-graduação,18,17,0,0,0,0,1
2011,105,14.25,Artigo em periódico indexado,18,2,0,0,0,0,1
2011,105,1,Resumo em anais de congresso,18,22,0,0,0,0,1
2012,105,2,Resumo em anais de congresso,18,22,0,0,0,0,1
2012,105,6,Resumo em anais de congresso,18,22,0,0,0,0,1
2012,105,6,Artigo em periódico indexado,18,2,0,0,0,0,1
2012,105,2,Participação em exposições e feiras,18,19,0,0,0,0,1
2013,105,1,Orientação de dissertação ou tese de pós-graduação,18,17,0,0,0,0,1
2013,105,2,Participação em exposições e feiras,18,19,0,0,0,0,1
2013,105,16,Resumo em anais de congresso,18,22,0,0,0,0,1
2013,105,25.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2013,105,1,Matéria jornalística,18,12,0,0,0,0,1
2013,105,2,Cultivar gerada/lançada,18,7,0,0,0,0,1
2014,105,2,Participação em exposições e feiras,18,19,0,0,0,0,1
2014,105,1,Artigo em anais de congresso,18,1,0,0,0,0,1
2014,105,1,Cultivar gerada/lançada,18,7,0,0,0,0,1
2014,105,1,Folder/folheto/cartilha produzidos,18,11,0,0,0,0,1
2014,105,6,Artigo em periódico indexado,18,2,0,0,0,0,1
2015,105,2,Capítulo em livro técnico-científico,18,4,0,0,0,0,1
2015,105,6,Resumo em anais de congresso,18,22,0,0,0,0,1
2015,105,21,Artigo em periódico indexado,18,2,0,0,0,0,1
2015,105,3,Participação em exposições e feiras,18,19,0,0,0,0,1
2016,105,4,Resumo em anais de congresso,18,22,0,0,0,0,1
2016,105,6,Participação em exposições e feiras,18,19,0,0,0,0,1
2016,105,3,Artigo em periódico indexado,18,2,0,0,0,0,1
2016,105,9,Resumo em anais de congresso,18,22,0,0,0,0,1
2017,105,1,Resumo em anais de congresso,18,22,0,0,0,0,1
2017,105,18,Artigo em periódico indexado,18,2,0,0,0,0,1
2007,106,1,Documentos,18,10,0,0,0,0,1
2007,106,10.5,Artigo em periódico indexado,18,2,0,0,0,0,1
2007,106,4,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,106,3,Participação em exposições e feiras,18,19,0,0,0,0,1
2007,106,1,Capítulo em livro técnico-científico,18,4,0,0,0,0,1
